Page Number,Summary
81,"is a program offered by the MTech department to help students develop their technical skills and knowledge. It consists of a series of workshops, seminars, and hands-on projects that cover topics such as programming, data analysis, and project management. The program also includes mentorship opportunities and networking events with industry professionals. Students who complete Cove of Excellence Level 1 will receive a certificate of completion and will be better prepared for success in their academic and professional careers.

The Cove of Excellence Level 1 program at MTech is designed to enhance students' technical skills and knowledge through workshops, seminars, projects, mentorship, and networking events. By completing the program, students will receive a certificate and be better equipped for success in their academic and professional pursuits."
82,"The document discusses the bISStro Level 3, which is a program designed for students in the Master of Technology (MTech) program. This level focuses on providing students with hands-on experience and practical skills through industry projects, internships, and research opportunities. It also aims to develop students' leadership and communication skills, as well as their ability to work in teams. The bISStro Level 3 is a crucial part of the MTech program and prepares students for their future careers in the technology industry."
83,[No content to summarize]
84,"About MTech Orientation

The MTech Orientation for the academic year 2023 will be held on January 4th. All new students are required to attend this orientation, which will provide important information about the program, academic expectations, and campus resources. The orientation will also include a campus tour and networking opportunities with faculty and fellow students. Attendance is mandatory and failure to attend may result in a delay in enrollment. Students should arrive early and bring a valid ID for check-in. 

The MTech Orientation for the academic year 2023 will take place on January 4th and is mandatory for all new students. It will cover important information about the program, academic expectations, and campus resources, as well as include a campus tour and networking opportunities"
85,"The document provides important information for new students at NUS, including the location of restrooms, the availability of WIFI on campus, and the university's focus on sustainability. It also reminds students to keep their phones on silent, follow dress codes, and respect the smoke-free policy on campus. Meals should be consumed at the designated dining area, bISStro."
86,"The document emphasizes the importance of maintaining cleanliness in all ISS facilities, including the CoE, bISStro, pantry, classrooms, restrooms, and common spaces. This is to ensure a pleasant experience for the next user. Specific instructions are given for maintaining the cleanliness of the microwave, refrigerator, and kitchen basins in the pantry. Food and beverages are only allowed in the designated area of bISStro and unwanted items should be disposed of properly in the bins provided. It is also important to switch off lights and air-conditioning before leaving the room. Other amenities and facilities available include vending machines, nursing and prayer rooms, parking for motorcycles, cars, and bicycles, and a cash card top-up machine. Users are reminded not to"
87,"During office hours, if the fire alarm is triggered, ISS's public announcement system will issue two messages. The first will inform occupants that the fire alarm has been activated and that the situation is being investigated. The second message will be issued if the situation is determined to be a false alarm, apologizing for any inconvenience. In the event of an actual emergency, a second announcement will be made instructing occupants to evacuate through the nearest exit staircase and follow instructions from Fire Wardens. Lifts should not be used during evacuation."
88,"In the event of a fire evacuation, staff and students must follow the guidelines provided. This includes evacuating immediately, using the nearest exit staircase, walking quickly and orderly, and proceeding to the primary assembly point in the carpark in front of I-Cube entrance. It is important to not bring any belongings and to not use the lift, as it will be deactivated. Re-entering the building is not allowed unless instructed by the Fire Safety Coordinator or SCDF Officer."
89,"The primary assembly point for fire evacuation at the MTech Orientation on January 4, 2023 is the carpark in front of I-Cube entrance. If this location is not accessible, the secondary assembly point is the carpark in front of Hon Sui Sen Memorial Library at NUS Business School. All staff and students are expected to proceed to the designated assembly points in case of a fire emergency."
90,"The document discusses the use of CANVAS, EduRecy, and other online platforms for students at the MTech Orientation on January 4, 2023. CANVAS will be the main platform for course materials, assignments, and communication with professors. EduRecy will be used for registration, grades, and other administrative tasks. Students are encouraged to familiarize themselves with both platforms and use their university email address for all official communications."
91,"The document emphasizes the importance of staying connected with the Canvas platform, providing the link and instructions for logging in with your NUS ID. It also highlights the benefits of using Canvas, such as accessing e-copies of notes, taking quizzes and assessments, and receiving important announcements. It encourages students to use Canvas to connect with their classmates."
92,"The EduRec system is used for registration and accessing important information such as results and fees. Students are assigned a NUSNET ID and student ID for login purposes. NUS resources, such as the library and certain applications, can also be accessed through this system. Other students' matters can also be managed through EduRec."
93,"The uNivUS app is a useful tool for NUS students. It can be downloaded and accessed using your NUS ID. The app provides various resources, such as an e-student card and the ability to upload FET (Field Experience Training) documents. It also allows students to receive institution-wide announcements and stay updated on events."
94,[No content to summarize]
95,"The EBAC, IS, and SE degrees all require a combination of fundamental GCs, specialist GCs, and a capstone project. The EBAC degree requires 49-51 modular credits, the IS degree requires 52-53 modular credits, and the SE degree requires 53 modular credits. Each degree has different options for specialist GCs, with the EBAC offering 4 choices, the IS offering 4 choices, and the SE offering 4 choices. The fundamental GCs for each degree also differ, with the EBAC focusing on analytics and business, the IS focusing on intelligent systems, and the SE focusing on software design and engineering. The capstone project is a key component for all three degrees."
96,"To be awarded the MTech degree by NUS, students must achieve a final Cumulative Average Point (CAP) of at least 3.00 in their attempted Graduate Certificate, including the capstone project. This may require passing written examinations and practice projects, unless otherwise specified. If a student fails to meet these requirements, they may be placed on academic warning, probation, or face dismissal depending on their CAP for consecutive semesters."
97,"The attendance requirements for the MTech program state that students must have at least 75% attendance for all modular courses and 100% attendance for the Capstone Project. Failure to meet this requirement will result in the need to retake the course. However, there are some permitted absences, such as for medical conditions, reservist duties, urgent work commitments, and a leave of absence or deferment. Students can temporarily suspend their studies for up to 4 semesters, but their candidature must not exceed 5 years for part-time students."
98,"Students must agree to a set of policies as a condition of admission to the program. These policies include the NUS Personal Data Notice for Students, NUS Code of Student Conduct, NUS Acceptable Use Policy for IT Resources, NUS Intellectual Property Policy, NUS Do-Not-Call Policy, NUS Student Confidentiality Agreement, NUS Software Terms of Use, and a Risk Acknowledgement and Consent form. By signing these policies, students agree to abide by them and give authorization for their personal data to be used for academic and administrative purposes."
99,"The document provides contact information for various individuals involved in the MTech program, including Dr. Rita Chakravati, Dr. Zhu Fangming, and Mr. Heng Boon Kui. For exam matters, students should contact iss- [REDACTED_EMAIL], while general enquiries can be directed to [REDACTED_EMAIL]. For specific program matters, students can reach out to [REDACTED_EMAIL]. The MTech program offers specializations in Enterprise Business Analytics, Intelligent Systems, and Software Engineering. For any further enquiries or student-related matters, students can contact the MTech Programme Chiefs at [REDACTED_EMAIL]."
100,"The Programme Operations Team is responsible for managing the day-to-day operations of the MTech programme. This team is made up of various individuals who work together to ensure the smooth running of the programme, including the Programme Manager, Programme Coordinator, and Programme Administrator. They are responsible for tasks such as admissions, scheduling, student support, and communication with faculty and students. The team also works closely with other departments within the university to ensure a cohesive and efficient operation."
101,"The document provides links to various social media platforms associated with the Institute of Systems Science (ISS) at the National University of Singapore (NUS). These platforms include Facebook, Instagram, YouTube, LinkedIn, and the ISS website. These links are provided for those who are interested in staying updated on ISS news and events."
102,"Mr. Goh Si Wei, the Residential Wellness Manager at OSA, gave a talk on student wellness during the MTech Orientation on January 4, 2023. He emphasized the importance of maintaining physical, mental, and emotional well-being, and shared resources and services available to students for support. He also discussed the importance of building a supportive and inclusive community within the residential halls. Mr. Goh encouraged students to prioritize self-care and reach out for help when needed."
103,"The Student Wellness Office, part of the Student Affairs department, provides resources and support for students to maintain their mental and physical well-being. They offer workshops and events on self-care and stress management, as well as individual counseling services. The office also collaborates with other departments and organizations on campus to promote wellness and create a healthy campus community. Students are encouraged to prioritize self-care and seek help when needed to maintain a healthy balance while pursuing their academic and personal goals."
104,"The top three stressors faced by NUS students are academic pressure, financial burden, and social expectations. The Office of Student Affairs recognizes the importance of addressing these stressors and offers various resources and support services to promote student wellness. These include counseling services, financial aid programs, and social activities to help students manage their stress and maintain a healthy balance in their academic and personal lives."
105,"The top three stressors for students, according to the 2022 NUS Student Life & Wellness Survey, are academic pressure, concerns about career prospects, and group projects. The Office of Student Affairs has resources and support available to help students manage these stressors and maintain their well-being."
106,"reported feeling overwhelmed

The 2022 NUS Student Life & Wellness Survey revealed that 106 students, or 32%, reported having anxiety symptoms and 44% reported feeling overwhelmed. Additionally, the Office of Student Affairs reported that some students experienced depressive symptoms. These statistics highlight the prevalence of mental health issues among students at NUS."
107,"The Office of Student Affairs offers resources and support for students who are experiencing chronic stress and mental health conditions. They provide counseling services, workshops, and referrals to outside resources. Students can also reach out to their academic advisors or the Student Wellness Committee for additional support. It is important for students to prioritize their mental health and seek help when needed."
108,"The Office of Student Affairs at MTech is committed to promoting student wellness and providing resources to support students' mental, emotional, and physical health. This includes offering counseling services, wellness workshops, and resources for managing stress and maintaining a healthy lifestyle. The office also works closely with other departments to address any concerns or challenges students may face during their time at MTech. Students are encouraged to take advantage of these resources and prioritize their well-being."
109,"The Office of Student Affairs at MTech emphasizes the importance of student wellness through their 7 PitStop Principles. These principles include taking breaks, setting boundaries, seeking support, staying organized, practicing self-care, balancing responsibilities, and being proactive. The office offers resources and support for students to maintain their physical, mental, and emotional well-being while pursuing their academic and personal goals. Students are encouraged to prioritize their wellness and utilize the resources available to them."
110,"The NUS Student Support Network offers resources and contacts for students in need of emergency assistance or support related to health, wellness, safety, and security. These can be found in the uNivUS app under the Emergency and Health, Wellness, Safety & Security tabs. The Office of Student Affairs emphasizes that students are not alone and encourages them to seek help when needed."
111,"The Student Wellness program at the Office of Student Affairs offers various resources for students, including friendly Wellness Managers, workshops for stress management and self-care, Peer Student Supporters who can provide support and a listening ear, and PitStops for relaxation and fun. These resources aim to promote the well-being of students and provide a supportive community on campus."
112,"The Office of Student Affairs (OSA) offers support and resources for student wellness. Students can connect with OSA through email, social media, and the NUSync events website. The OSA Student Wellness website also provides information on mental health and well-being."
113,"The Office of Student Affairs is responsible for promoting student wellness and offers various resources and services to support students' physical, mental, and emotional well-being. Students can collect a brochure at the entrance or exit for more information."
114,"The post orientation survey is a tool used to gather feedback from new students about their orientation experience. It includes questions about the content, organization, and overall satisfaction with the orientation program. The survey is important because it helps the orientation team evaluate and improve the program for future students. It also allows new students to voice their opinions and suggestions for future orientations. The survey is typically sent out via email within a week after the orientation session. It is important for new students to take the time to complete the survey in order to provide valuable feedback and help enhance the orientation experience for future students."
