Page Number,Summary
87,"The process of training a supervised policy for a 6-year-old using reinforcement learning is outlined. In step 1, demonstration data is collected and used to fine-tune GPT-3.5 with supervised learning. In step 2, comparison data is collected and used to train a reward model, with a labeler ranking the outputs from best to worst. In step 3, the PPO reinforcement learning algorithm is used to optimize the policy against the reward model, with the policy generating an output and the reward model calculating a reward for it. This reward is then used to update the policy using PPO."
88,"The document discusses the development of ChatGPT, a chatbot developed by NUS and Singapore OpenAl. ChatGPT has been enhanced with voice and image capabilities, allowing it to interact with users in a more human-like manner. This development was announced on September 25, 2023, and is part of NUS's efforts to accelerate digital excellence."
89,"(ADE)

ChatGPT, a language processing AI developed by OpenAI, has gained a new speech ability called FEINUS. This allows users to have conversations with ChatGPT and receive spoken responses. The technology uses text-to-speech technology and can create realistic synthetic voices from a short snippet of real speech. This opens up possibilities for creative and accessibility-focused applications."
90,"The key concepts of OpenAI's GPT-3 APIs are prompt, completion, and token. Prompt refers to the user's input, while completion is the text that matches the input. Tokens are words or chunks of characters. To design effective prompts, it is important to provide accurate instructions and good examples, or a combination of both. These concepts are crucial for accelerating digital excellence."
91,"The NUS-ISS-CUI-Speech-Part2-2025-02.pdf document discusses the development of OpenAI APIs, which have multiple functions including text completion, code completion, chat completion, image generation, model tuning, text-to-vector conversion, speech recognition and translation, and moderation for detecting sensitive or unsafe text. These APIs aim to accelerate digital excellence and improve support for chat tasks."
92,"The NUS-ISS-CUI-Speech-Part2-2025-02.pdf document discusses the use of OpenAI APIs in programs such as those developed by NUS. To use these APIs, one must first obtain an API key by logging into the OpenAI website and creating a new secret key. This key must then be saved to a file. The next step is to install the SDK using the command ""pip install openai"". These steps are part of the National University of Singapore's efforts to accelerate digital excellence."
93,"The Text Completion API offered by the National University of Singapore's Institute of Systems Science (NUS-ISS) has various features, including the ability to generate content such as story ideas and business plans, engage in conversations with humans, perform transformations such as translation and summarization, provide factual responses to questions, and insert or edit text based on given input and instructions. This API is part of NUS-ISS's efforts to accelerate digital excellence in Singapore."
94,The OpenAI API PlayGround is a text box that allows users to generate text completions by submitting prompts. It is a useful tool for understanding the meanings of different parameters and testing APIs by changing them. This tool is part of the National University of Singapore's efforts to accelerate digital excellence.
95,"The NUS National University of Singapore ISS has developed a Text Completion API, which can be used to generate text on a given prompt. This API utilizes the openai library and requires an API key. An example of using the API to write an article on ChatGPT is provided, with the option to adjust parameters such as the engine, maximum tokens, and temperature. This API is part of NUS's efforts to accelerate digital excellence."
96,"ChatGPT is a powerful tool developed by NUS that is powered by gpt-3.5-turbo. It supports various tasks such as drafting emails or writing code, answering questions about documents, creating conversational agents, giving software a natural language interface, tutoring in different subjects, translating languages, and simulating characters for video games. ChatGPT is a versatile tool that can be used for a wide range of purposes, making it a valuable asset for accelerating digital excellence."
97,"The document discusses the use of Chat Completions, specifically the example of NUS-iSe ChatGPT. This technology, created by OpenAI, allows for the generation of human-like responses in a conversational setting. The code snippet provided shows how the model can be imported and used to generate responses based on user input. Chat Completions have the potential to improve the user experience and provide more efficient and accurate responses in various applications."
98,"The National University of Singapore's Institute of Systems Science is working on developing advanced speech-to-text processing technology. This includes speech recognition, where audio files can be transcribed into text, and speech translation, where audio files in different languages can be translated into text. These technologies are being developed in collaboration with OpenAI and aim to accelerate digital excellence."
99,"The National University of Singapore's Institute of Systems Science (NUS-ISS) is active on social media platforms such as Facebook, Instagram, LinkedIn, and YouTube. They can be found under the handle @iss.nus and provide updates and information about their programs and activities. The website for NUS-ISS is www.iss.nus.edu.sg."
