Page Number,Summary
90,"The document discusses guidelines for acoustic modeling units in different languages. For very phonetic languages like Spanish and German, letter-based or BPE encoding is effective. For reasonably phonetic languages like English, BPE-based acoustic models are preferred, but letter-based models can also be used with large training datasets. For non-phonetic or least phonetic languages like Chinese, it is recommended to use a pronunciation dictionary to map words to modeling units."
91,". The document discusses the importance of accelerating digital excellence, specifically in the field of acoustic modeling. It provides resources for further reading on the topic, including articles and repositories on fine-tuning whisper for multilingual ASR, end-to-end speech processing, and HMM-DNN acoustic modeling. It also mentions the use of HMM-based monophone and context-dependent triphone in speech recognition model training."
92,"The document provides further reading resources on N-gram language models, which are statistical models used in natural language processing. These resources include an overview of N-gram language models, training techniques using SRILM, and methods for building large n-gram models. The document also mentions a morph n-gram model, which is used for analyzing word morphology in language models. These resources can help in accelerating digital excellence in natural language processing."
93,"The training process for NUS-ISS-CUI involves using a dataset of speech that requires thousands of hours to train the modelling system. The dataset is divided into training, development, and testing sets. The system is trained and then tested on the development set, followed by tuning and repeating the process. Finally, the system is tested on the testing set. This process is crucial for accelerating digital excellence at the National University of Singapore."
94,"The importance of data quality and quantity in speech recognition systems is highlighted. It is crucial to have diverse data that covers various accents, dialects, speaking rates, and noise levels in order to ensure accurate and reliable performance. Data augmentation techniques such as time-stretching, pitch-shifting, and adding background noise can be used to increase and diversify the dataset. Transcription accuracy is also emphasized as errors can negatively impact model performance. However, collecting and transcribing speech data can be expensive. Modern speech recognition systems are typically trained with thousands of hours of data, with some recent systems using even more than 60,000 hours."
95,"The document discusses the use of Character Error Rate (CER) or Syllable Error Rate (SER) for certain languages. These metrics are used to measure the performance of speech recognition systems. CER is used for languages with a phonetic writing system, while SER is used for languages with a syllabic writing system. These metrics are important for evaluating the accuracy of speech recognition systems and can help improve their performance."
96,"The document discusses how the performance of automatic speech recognition (ASR) systems is typically measured by Word Error Rate (WER), which assumes that all errors are equal. However, there is a mismatch between this optimization criterion and the actual error measurement. As a result, task-specific measures such as task completion and concept error rate are sometimes used to better evaluate ASR performance. This is important for achieving digital excellence, as accurate ASR systems are crucial for various applications."
97,"The document discusses speaker dependent and speaker independent systems in automatic speech recognition (ASR). While most ASR systems are developed for any user, speaker dependent systems are specifically built for a particular speaker, making it easier to achieve higher accuracy. On the other hand, speaker independent systems work for any new speaker but are more difficult to achieve high accuracy."
98,"The National University of Singapore's Institute of Systems Science discusses additional considerations for their ASR system, including adaptability and fine-tuning for specific domains, online learning for evolving applications, robustness to different noise levels and types, and the impact of different environments on acoustics. These factors should be taken into account during training to ensure the success of the ASR system."
99,"'s National University of Singapore (NUS) Institute of Systems Science (ISS) has been working on developing a Conversational User Interface (CUI) platform that aims to revolutionize the way humans interact with technology. The platform is designed to be user-friendly, intuitive, and able to understand natural language input. However, there are several deployment issues that need to be addressed, such as the need for continuous training and improvement of the platform's natural language processing capabilities, ensuring data privacy and security, and integrating the CUI platform with existing systems and devices. Additionally, there is a need for collaboration with industry partners to ensure the platform meets the needs and expectations of users and stays relevant in the rapidly evolving technology landscape.

The NUS-ISS CUI"
100,"The document discusses considerations in deploying automatic speech recognition (ASR) technology. It mentions that ASR can be used for free text or limited text, such as in dialog systems or dictation. It also mentions that ASR can be used for voice commands in embedded systems. The deployment can either be on the cloud or embedded, with the former having a larger recognition model and the latter having a smaller data size. The document emphasizes the importance of considering these factors when choosing an ASR deployment method."
101,"The deployment of automatic speech recognition (ASR) technology requires consideration of three key factors: the distance between the speaker and the microphone (near field vs. far field), the channel and sampling rate (digital system vs. telephony), and the digital system's sampling rate (16KHz for smartphones vs. 8KHz for traditional telephony systems). These factors must be carefully considered in order to ensure the successful implementation and effectiveness of ASR technology."
102,"The National University of Singapore (NUS) discusses considerations for deploying automatic speech recognition (ASR) technology, including multi-thread processing, real-time factor, memory usage, and response time. Multi-thread processing allows for efficient use of CPU resources, with a real-time factor of 0.1 meaning that one CPU can support 10 users. Memory usage is important, as system data can be shared among running instances, but additional memory is required for working data for each user. Response time is affected by data transfer and delay in the speech recognition engine. NUS emphasizes the importance of these factors in accelerating digital excellence."
103,"The document lists various examples of speech application at NUS-ISS in Singapore, including telephony systems, medical records, court hearing transcription, speech analytics for call centers, voice assistants and smart speakers, voice control devices, in-car applications, and air flight traffic control. These applications showcase the university's commitment to accelerating digital excellence."
104,"'s National University of Singapore Institute of System Science (NUS-ISS)

The NUS-ISS offers a wide range of resources and programming to support the development of professionals in the technology industry. This includes a comprehensive library with access to online databases and e-journals, as well as a dedicated learning management system for online courses. The institute also offers various executive education programs, including customized courses for organizations and industry-specific programs. Additionally, the NUS-ISS has partnerships with leading universities and institutions around the world, providing opportunities for international exposure and collaboration. The institute also hosts events and conferences to facilitate networking and knowledge sharing among industry professionals. Overall, the NUS-ISS is committed to providing a robust and dynamic learning environment for individuals and organizations"
105,"Kaldi is a speech recognition toolkit used by researchers and professionals. It supports advanced features and is open-source. HTK is a proprietary software toolkit for handling HMMs, while EPSnet is an end-to-end speech processing toolkit. Wenet is an open-source speech recognizer designed for deployment and Whisper is an open-source package with a pretrained model for speech recognition and translation. These tools are all aimed at accelerating digital excellence and are developed by various organizations."
106,"The document discusses different cloud services that can be used for speech recognition, including Google Speech Recognition, Google Cloud Speech API, Wit.ai, Microsoft Bing Voice Recognition, Houndify API, and IBM Speech to Text. These services are seen as important for accelerating digital excellence and can be utilized by the National University of Singapore."
107,"The National University of Singapore has developed an open-source Python library for speech recognition. It can be easily installed using pip and supports various engines such as CMU Sphinx, Google Speech Recognition, and IBM Speech to Text. The library also includes offline options like Snowboy Hotword Detection and OpenAI Whisper. This technology aims to accelerate digital excellence and improve the accuracy and efficiency of speech recognition."
108,"The National University of Singapore has developed an open-source Python speech recognition tool that can recognize speech from a microphone, transcribe audio files, and save audio data to a file. The tool also has the ability to calibrate the energy threshold for ambient noise levels and listen to a microphone in the background. The tool can be accessed through a website."
109,"The integration of speech recognition and natural language processing (NLP) solutions has been successfully implemented in various case studies. These include a virtual assistant for a banking company, a voice-activated chatbot for a healthcare organization, and a speech recognition system for a transportation company. These solutions have improved customer service, increased efficiency, and reduced costs. However, challenges such as data privacy and accuracy still need to be addressed. Overall, the success of these case studies shows the potential for further integration of speech recognition and NLP in various industries."
110,"The National University of Singapore is focused on accelerating digital excellence through the integration of speech recognition and natural language processing (NLP). This integration has many possible applications, including voice search, customer service analysis, speech translation, and meeting transcription and summary. Additionally, the university is working on improving punctuation and capitalization restoration and inverse text normalization. These efforts aim to enhance the capabilities of digital technologies and improve user experience."
111,The process of determining speaker turns in an audio recording involves segmenting and clustering the audio to group all segments from the same speaker together. This allows for easier identification and analysis of individual speakers in the recording. The ultimate goal is to accurately determine who spoke when in the recording.
112,"Importance and Applications of Speaker Diarization Speaker diarization is essential for multi-participant broadcasts, meetings, or interviews as it helps understand the conversation structure and each speaker's contribution. It also enhances transcription services by labeling speakers, making them more informative and readable, particularly in contexts where speaker identity is crucial. Additionally, diarization improves voice assistants' performance in environments with multiple speakers by allowing them to distinguish between the primary user's commands and background conversations."
113,"The document discusses key challenges in speech recognition faced by the National University of Singapore's Institute of Systems Science. One of the most difficult aspects is overlapping speech, where multiple speakers talk simultaneously. Traditional methods struggle in these scenarios, and advanced models are needed. Variability in speech, caused by emotions, health conditions, and environmental factors, also poses a challenge. Short speaker turns, with rapid back-and-forth exchanges, make it difficult to gather enough data for accurate speaker identification."
114,"(ADE)

The evaluation of diarization systems is measured by the Diarization Error Rate (DER), which is the sum of three errors: Missed Speech (MISS), False Alarm (FA), and Speaker Error (ERROR). MISS is the percentage of reference speaker speech that is not detected by the system, FA is the percentage of incorrect speech identified by the system, and ERROR is the percentage of reference speaker speech attributed to the wrong speaker. A lower DER indicates better performance."
115,"The document discusses the concept of voice search, which allows users to find information using spoken queries. However, the output from automatic speech recognition (ASR) often needs to be transformed or normalized to match the expected input format of existing text-based search systems. This includes optimizing for product terms such as brand or product names, such as changing ""Real me"" to ""Realme"" or ""Red me"" to ""Redmi"". This is important for ensuring accurate and efficient search results for users."
116,"The National University of Singapore is focused on accelerating digital excellence in customer service. They are implementing quality control measures such as analyzing customer and agent sentiment through text and speech, as well as analyzing voice characteristics like pitch and loudness. They are also monitoring non-talk time, talk speed, and interruptions, although this is still a challenging aspect."
117,"The National University of Singapore is focused on accelerating digital excellence through the use of machine translation and speech translation. These technologies have various applications, including cross-border communication, localization of websites and other digital content, language learning, and allowing users to watch foreign videos in their own language. These advancements are expected to greatly benefit society and facilitate global connectivity."
118,"The article discusses the evolution of machine translation methods from the Cold War era to the present day, with a focus on the advancements in deep learning. It highlights the challenges faced in machine translation, such as language complexity and cultural nuances, and how traditional methods were limited in their capabilities. The introduction of neural networks and deep learning has greatly improved machine translation accuracy and efficiency, with the use of large datasets and advanced algorithms. However, there are still challenges to be overcome, such as the need for more data and the potential for bias in the training process. The article concludes by emphasizing the importance of continued research and development in machine translation to achieve digital excellence."
119,"The document discusses the evolution of machine translation methods and the role of digital technology in accelerating this process. The first phase of machine translation involved rule-based methods, which relied on linguistic rules and dictionaries to translate text. This was followed by statistical methods, which used large amounts of bilingual data for translation. The current phase is focused on neural machine translation, which uses artificial neural networks to improve translation accuracy. The document emphasizes the importance of digital technology in driving this evolution and enabling faster and more accurate translation methods. It also highlights the potential for further advancements in machine translation in the future."
120,"The National University of Singapore is committed to accelerating digital excellence and has established evaluation metrics for measuring machine translation (MT) performance. One such metric is the Bilingual Evaluation Understudy (BLEU) Score, which compares n-grams of machine-translated sentences to those of human-translated sentences. Higher scores indicate better MT performance, but these scores may decrease as sentence lengths increase."
121,"The document discusses the challenges and potential errors that can occur in Machine Translation (MT). These include the generation of profanity, violent or inciting content, and mistranslation of proper names. While steps can be taken to eliminate offensive words, offensive language is not limited to specific words. It is important to address these issues in order to achieve digital excellence in MT."
122,"The article discusses the practical challenges in speech translation, such as misrecognized words, out-of-vocabulary words, and domain-specific terms leading to inaccurate or omitted translations. Low-resource languages also present a challenge as MT systems for these languages often have poor accuracy. In addition, hesitations, false starts, and filler words in ASR output can result in awkward or inaccurate MT output. Inaccurate segmentation can also affect translation quality. Finally, the need for low latency in live or near-live translation can conflict with the need for high accuracy."
123,"The document discusses the importance of digital excellence in today's world and the need to accelerate it. It specifically mentions the challenges of live or near-live translation, which includes real-time translation, readable subtitles, and syncing dubbing with the speaker's mouth movements. The speaker then introduces the topic of their speech, which is about energy and climate."
124,The document discusses the importance of accelerating digital excellence and mentions a study by R. Zhang et al on dynamic sentence boundary detection for simultaneous translation. This technology allows for real-time translation to start while a sentence is being spoken. This can greatly improve the efficiency and accuracy of translation processes.
125,"The National University of Singapore is aiming to accelerate digital excellence by implementing real-time translation technology. This technology will allow for translation to begin as soon as a sentence is spoken, rather than waiting for the speaker to finish. This approach, known as the Wait-info Policy, balances the source and target information for simultaneous machine translation. This technology is expected to be implemented by 2022."
126,"The article discusses popular methods for simultaneous speech translation, including re-translation, wait-K, and AED models. Re-translation involves translating partial ASR results from the beginning, but it is costly and unstable. Wait-K involves waiting for a certain number of words before translating, but it is not very flexible. AED models are used for end-to-end speech translation, but streaming AED is still a challenge."
127,"The article discusses popular methods for simultaneous speech translation, including re-translation, wait-K, and AED models. Re-translation involves re-translating partial ASR results from the beginning, but it is costly and unstable. Wait-K involves waiting for K words before translating ASR results, but it has limitations in flexibility and K is predetermined. AED models for end-to-end speech translation are being developed, but streaming AED remains a challenge."
128,"The Singapore 1 Streaming Multilingual Speech Model (SM‘2) is a small, device-friendly model that combines speech translation (ST) and automatic speech recognition (ASR) functions. It is trained using multilingual data without the use of any human-labeled parallel corpus, making it a weakly supervised model. This allows for truly zero-shot capability, meaning it can handle new languages without any prior training. The model was developed by Xue et al. at the National University of Singapore as part of their efforts to accelerate digital excellence."
129,"The document discusses the challenges of handling context across multiple sentences in translation. It highlights the difficulty in accurately translating pronouns, as they may refer to different antecedents in different sentences. This requires advanced technology and techniques to accurately interpret and translate the intended meaning. The National University of Singapore is committed to accelerating digital excellence in this area."
130,"The document discusses the National University of Singapore's (NUS) Institute of Systems Science (ISS) and their goal to accelerate digital excellence by 2025. They aim to do this by providing high-quality education and training in digital technologies, promoting research and innovation, and fostering collaborations with industry and other institutions. The ISS also plans to enhance their curriculum and programs to keep up with the rapidly evolving digital landscape and to equip their students with the necessary skills and knowledge. They also highlight the importance of partnerships and collaborations in achieving their goal of digital excellence."
131,", METEOR, and CIDEr

The document discusses the importance of digital excellence and how it can be accelerated through the use of evaluation metrics for summarization. These metrics, including BLEU, ROUGE, METEOR, and CIDEr, can measure the quality of a summary by comparing it to a reference summary. They focus on aspects such as word overlap, sentence structure, and semantic similarity. These metrics are crucial for evaluating and improving summarization algorithms, which are essential for efficiently processing and understanding large amounts of digital information. By utilizing these metrics, organizations can strive towards achieving digital excellence and staying competitive in the digital age."
132,"The document discusses practical challenges in meeting summarization, including misrecognized words, domain-specific terms, hesitations and filler words in ASR output, identifying and differentiating speakers, and proper co-reference resolution. These challenges can lead to inaccurate summaries and attributions in business, medical, or legal meetings. Additionally, different expectations of what is considered important in a meeting can also affect the accuracy of the summary."
133,"The LLM (Language Model) can be converted into an automatic speech recognition system by adding audial embeddings to the text token embeddings. This allows it to perform speech recognition tasks in the same way as its textual counterpart. Incorporating a conformer encoder into the open sourced LLaMA-7B model has shown to improve its performance by 18% compared to monolingual baselines, and it is also able to perform multilingual speech recognition despite being trained mostly on English text. This research was conducted by Yassir Fathullah and his team at the National University of Singapore."
134,"The figure shows the audio encoder architecture used in the Speech LLM BA NUS model. The initial conformer is trained on a CTC loss, and the outputs are stacked and projected to the dimension of the LLM. This allows for a stacking factor of 3, resulting in 240ms embeddings. The model, developed by Yassir Fathullah and his team at the National University of Singapore, aims to combine large language models with speech recognition abilities to accelerate digital excellence."
135,"The model architecture in Figure 2 shows the combination of an audio encoder and text embedding matrix, which is then fed into a decoder-only Large Language Model (LLM). The LLM is responsible for predicting the next token and can be frozen, adapted, or fully finetuned. The study will focus on exploring the use of LoRA and other parameter efficient approaches to adapt the LLM. The goal is to prompt large language models with speech recognition abilities, as part of the National University of Singapore's efforts to accelerate digital excellence."
136,"AudioPaLM is a large language model that combines text-based and speech-based models to create a unified multimodal architecture. It has the ability to process and generate both text and speech, making it useful for applications such as speech recognition and speech-to-speech translation. The model has shown significant improvements in performance compared to existing systems for speech translation tasks and can also perform zero-shot speech-to-text translation for many languages that were not included in its training. This technology is being developed at the National University of Singapore to accelerate digital excellence."
137,"The NUS of Singapore has developed a pre-trained language model called AudioPaLM, which is trained on text-only data. This model is capable of translating between French and English using audio and text inputs, and also has the ability to perform automatic speech recognition for Italian. It utilizes tokenizers and a text detokenizer to process the input data. This technology is expected to accelerate digital excellence."
138,"When considering infrastructure for production, it is important to find a solution that fits within your budget. Key performance metrics to consider include Token Per Second (TPS), Time To First Token (TTFT), and GPU usage. The recommended starting point for GPU is the T4 16GB, which works well for 3B or 8B models. It is also beneficial to consider quantization and distillation of models, which involves using smaller models for faster performance. Additionally, using small models with few-shot prompting can also improve efficiency."
139,"The National University of Singapore's Institute of Systems Science (NUS-ISS) is committed to accelerating digital excellence in Singapore. They have identified six key areas for this acceleration, including digital government, digital economy, digital society, digital workforce, digital innovation, and digital infrastructure. To achieve this, NUS-ISS is leveraging the Gartner Hype Cycle, a tool that helps organizations identify emerging technologies and their potential impact. They aim to use this tool to guide their research and development efforts and help organizations in Singapore stay ahead in the digital landscape."
140,"The NUS Institute of Systems Science (ISS) has an active presence on social media platforms such as Facebook, Instagram, LinkedIn, and YouTube. They provide updates and information about their programs and activities through these channels. Interested individuals can also visit their official website at www.iss.nus.edu.sg for more information."
